key	english	french	russian	bulgarian
Conversations/flavor_text/haydens_wall_art/init	Pictures of animals are prominently displayed on the wall.	Des tableaux d'animaux sont accrochés au mur, bien en évidence.	На стене много картин с животными.	Pictures of animals are prominently displayed on the wall.
Conversations/flavor_text/inn_balor_crate/init	A well sealed crate. It smells faintly of oak and rum.	Caisse solidement fermée. Elle dégage une légère odeur de chêne et de rhum.	Крепко запечатанный ящик. Слегка пахнет дубом и ромом.	A well sealed crate. It smells faintly of oak and rum.
Conversations/flavor_text/inn_balor_lockbox/init	A lockbox with an impressively complicated looking lock.	Boîte à clés dont la serrure est d'une complexité impressionnante.	Дорожный сейф с впечатляюще сложным на вид замком.	A lockbox with an impressively complicated looking lock.
Conversations/flavor_text/inn_balor_vanity/init	A stack of hastily wiped dishes.	Pile d'assiettes essuyées à la hâte.	Стопка спешно протёртых тарелок.	A stack of hastily wiped dishes.
Conversations/flavor_text/inn_banner/init	An old woven tapestry featuring a sleeping dragon design.	Vieille tapisserie représentant un dragon endormi.	Старый гобелен с вышивкой, изображающей спящего дракона.	An old woven tapestry featuring a sleeping dragon design.
Conversations/flavor_text/inn_cabinet/1	"An empty mason jar features a worn and peeling label which reads ""BEES - DO NOT TOUCH""."	Sur un bocal vide, une vieille étiquette à moitié décollée indique « ABEILLES - NE PAS TOUCHER ».	На старой банке виднеется потрёпанная отклеивающаяся надпись: «ПЧЁЛЫ — НЕ ТРОГАТЬ».	"An empty mason jar features a worn and peeling label which reads ""BEES - DO NOT TOUCH""."
Conversations/flavor_text/inn_cabinet/init	The cabinet is full of glassware and various bottles.	Le meuble est rempli de verres et de différentes bouteilles.	Шкаф забит стеклянной посудой и различными бутылками.	The cabinet is full of glassware and various bottles.
Conversations/flavor_text/inn_flower_pot/init	Freshly cut flowers fill the vase. You wonder if Celine brought them in.	Le vase contient des fleurs fraîchement coupées. Vous vous demandez si c'est Céline qui les a apportées.	Свежесрезанные цветы в вазе. Интересно, это Селин их принесла?	Freshly cut flowers fill the vase. You wonder if Celine brought them in.
Conversations/flavor_text/inn_hemlock_lute/init	Hemlock's prized lute seems very well cared for.	Le luth auquel Hemlock tient tant semble bien entretenu.	Любимая лютня Хемлока. Видно, что за ней ухаживают.	Hemlock's prized lute seems very well cared for.
Conversations/flavor_text/inn_hemlock_vanity/init	Hair care products sit on top of Hemlock's bureau.	Des produits pour les cheveux sont posés sur le bureau d'Hemlock.	На тумбе Хемлока стоят средства для ухода за волосами.	Hair care products sit on top of Hemlock's bureau.
Conversations/flavor_text/inn_jo_vanity/init	Cosmetics and accessories sit on top of Josephine's bureau.	Des cosmétiques et des accessoires sont posés sur le bureau de Joséphine.	На тумбе Джозефины лежат украшения и косметика.	Cosmetics and accessories sit on top of Josephine's bureau.
Conversations/flavor_text/inn_locked_door/init	The door is locked.	La porte est fermée à clé.	Эта дверь закрыта.	The door is locked.
Conversations/flavor_text/inn_luc_artwork/init	"Dermaptera Diptych\nCrayon & Paper\n8.5"" x 11"""	Diptyque sur les dermaptères\nCrayon gras sur papier\n21,5 x 27,9 cm	Dermaptera Diptych\nБумага, мел\n21,5 см × 28 см	"Dermaptera Diptych\nCrayon & Paper\n8.5"" x 11"""
Conversations/flavor_text/inn_luc_net/init	Luc's bug net. You're probably not powerful enough to wield it.	Le filet à insectes de Luc. Vous n'avez sans doute pas la force de le manipuler.	Сачок Люка. Вам, вероятно, не хватит мастерства с ним управиться.	Luc's bug net. You're probably not powerful enough to wield it.
Conversations/flavor_text/inn_luc_terrarium/init	A small terrarium sits on top of the bureau. There are a variety of cute bugs living inside!	Un petit terrarium est posé sur le bureau. Divers insectes ravissants vivent à l'intérieur !	На тумбе стоит небольшой террариум. В нём живут разнообразные милые жучки!	A small terrarium sits on top of the bureau. There are a variety of cute bugs living inside!
Conversations/flavor_text/inn_maple_artwork/init	A drawing of Prince Rabbit, rendered in colored pencil.	Un dessin du prince Lapinou, fait au crayon de couleur.	Рисунок цветными карандашами. Это принц Кролик.	A drawing of Prince Rabbit, rendered in colored pencil.
Conversations/flavor_text/inn_maple_bear/init	Marchioness Bear sits plotting next to Maple's toy chest.	La marquise Ourse est en train de comploter à côté du coffre à jouets de Maple.	Маркиза Медведица сидит рядом с сундуком с игрушками Мэйпл и плетёт интриги.	Marchioness Bear sits plotting next to Maple's toy chest.
Conversations/flavor_text/inn_maple_plushies/init	Prince Rabbit and Duke Frog oversee Queen Maple's room.	Le prince Lapinou et le duc Grenouille surveillent la chambre de la reine Maple.	Принц Кролик и герцог Лягушка обозревают комнату королевы Мэйпл.	Prince Rabbit and Duke Frog oversee Queen Maple's room.
Conversations/flavor_text/inn_reina_book/init	Reina's recipe book. It's full of handwritten recipes!	Le livre de recettes de Reina. Il est rempli de recettes manuscrites !	Книга рецептов Рейны. В ней много рецептов, записанных от руки!	Reina's recipe book. It's full of handwritten recipes!
Conversations/flavor_text/inn_reina_shelf/init	The bookshelf is full of cookbooks and adventure novels.	L'étagère est couverte de livres de cuisine et de romans d'aventures.	Шкаф заполнен кулинарными книгами и приключенческими романами.	The bookshelf is full of cookbooks and adventure novels.
Conversations/flavor_text/inn_reina_stove/init	Reina's test kitchen. The fresh smell of citrus lingers in the air.	Cuisine d'essai de Reina. Un frais parfum d'agrumes flotte dans l'air.	Экспериментальная кухня Рейны. В воздухе разносится запах свежего цитруса.	Reina's test kitchen. The fresh smell of citrus lingers in the air.
Conversations/flavor_text/lighthouse_door/init	The door appears to be locked.	La porte semble fermée à clé.	Видимо, эта дверь заперта.	The door appears to be locked.
Conversations/flavor_text/manor_adeline_bedroom_bookshelf/init	Non-fiction and romance books fight for space on the shelves.	Les étagères croulent sous les essais et les romans d'amour.	Техническая литература и романтические книги борются за место на полках.	Non-fiction and romance books fight for space on the shelves.
Conversations/flavor_text/manor_adeline_bedroom_plants/init	These plants were likely given to Adeline by Celine. It seems like she's doing her best to take care of them.	Ces plantes ont probablement été offertes à Adeline par Céline. Elle semble faire de son mieux pour en prendre soin.	Судя по всему, эти растения достались Аделине от Селин. Видно, что она хорошо о них заботится.	These plants were likely given to Adeline by Celine. It seems like she's doing her best to take care of them.
Conversations/flavor_text/manor_adeline_bedroom_vanity/init	Adeline's eyeshadow palette has pride of place on her vanity.	La palette de fards à paupières d'Adeline occupe une place de choix sur sa coiffeuse.	Тени для глаз занимают главное место на столике Аделины.	Adeline's eyeshadow palette has pride of place on her vanity.
Conversations/flavor_text/manor_adeline_bedroom_wardrobe/init	The wardrobe has a fresh linen scent. It's sure to be full of beautiful clothing.	L'armoire dégage une odeur de linge frais. Elle est sans doute remplie de magnifiques vêtements.	Из шкафа пахнет свежим бельём. Наверняка там полно красивой одежды.	The wardrobe has a fresh linen scent. It's sure to be full of beautiful clothing.
Conversations/flavor_text/manor_adeline_office_chart/init	An impressive chart relating to Mistria's restoration plan.	Graphique impressionnant sur le projet de réhabilitation de Mistria.	Впечатляющий график с планом восстановления Мистрии.	An impressive chart relating to Mistria's restoration plan.
Conversations/flavor_text/manor_adeline_office_left_bookshelf/init	This entire bookshelf seems to be dedicated to carbon copies of every form that Adeline has ever filled out.	Cette étagère complète semble consacrée aux duplicata de chacun des formulaires remplis par Adeline.	Этот шкаф заполнен дубликатами всех форм, которые Аделина когда-либо посылала.	This entire bookshelf seems to be dedicated to carbon copies of every form that Adeline has ever filled out.
Conversations/flavor_text/manor_adeline_office_right_bookshelf/init	A shelf full of books about town government.	Étagère couverte de livres sur la gouvernance des villes.	Шкаф, наполненный книгами о городском управлении.	A shelf full of books about town government.
Conversations/flavor_text/manor_adline_bookshelf/init	A bookshelf packed with town census data going back decades.	Étagère pleine à craquer des données de recensement de la ville sur plusieurs dizaines d'années.	Книжный шкаф с городскими переписями за много десятков лет.	A bookshelf packed with town census data going back decades.
Conversations/flavor_text/manor_dining_door/init	The door doesn't seem to open.	La porte ne s'ouvre pas.	Кажется, эта дверь заперта.	The door doesn't seem to open.
Conversations/flavor_text/manor_dining_portrait/init	A family portrait depicting young Adeline and Eiland with their parents, the Baron and Baroness.	Portrait de famille représentant Adeline et Eiland, jeunes, avec leurs parents, le baron et la baronne.	Семейный портрет с изображением юных Аделины и Эйланда в окружении их родителей — барона и баронессы.	A family portrait depicting young Adeline and Eiland with their parents, the Baron and Baroness.
Conversations/flavor_text/manor_eiland_bedroom_books/init	A dog-eared pile of history books. Eiland must reference them often.	Pile de livres d'histoire cornés. Eiland doit les consulter fréquemment.	Стопка книг с загнутыми уголками. Видимо, Эйланд к ним часто обращается.	A dog-eared pile of history books. Eiland must reference them often.
Conversations/flavor_text/manor_eiland_bedroom_bookshelf/init	History books and board games clutter the shelves.	Des livres d'histoire et des jeux de plateau encombrent les étagères.	В шкафу свалены книги по истории и настольные игры.	History books and board games clutter the shelves.
Conversations/flavor_text/manor_eiland_bedroom_candy/1	It's full of sweet-smelling strawberry candy.	Elle est remplie de bonbons à la fraise à l'odeur sucrée.	Она наполнена конфетами со сладким клубничным запахом.	It's full of sweet-smelling strawberry candy.
Conversations/flavor_text/manor_eiland_bedroom_candy/init	A replica Alda pot sits on the top shelf...	La reproduction d'une amphore aldarienne est posée sur le haut de l'étagère...	На верхней полке стоит копия альдийского кувшина...	A replica Alda pot sits on the top shelf...
Conversations/flavor_text/manor_eiland_bookshelf/init	A small collection of artifacts sits atop this bookshelf. You suspect Eiland found them all himself.	Une petite collection d'artéfacts orne cette étagère. Vous supposez que c'est Eiland lui-même qui les a découverts.	Сверху на книжном шкафу лежит небольшая коллекция артефактов. Вы полагаете, что Эйланд лично их раскопал.	A small collection of artifacts sits atop this bookshelf. You suspect Eiland found them all himself.
Conversations/flavor_text/manor_eiland_office_left_bookshelf/init	A shelf of artifacts that Eiland has carefully reconstructed.	Étagère d'artéfacts soigneusement reconstitués par Eiland.	Полка с артефактами, которые Эйланд аккуратно восстановил.	A shelf of artifacts that Eiland has carefully reconstructed.
Conversations/flavor_text/manor_eiland_office_pony/init	"A small plaque indicates that this is a faithful recreation of the famous statue known as ""the chubby pony"".  It must be a favorite of Eiland's."	Une petite plaque indique qu'il s'agit d'une reconstitution fidèle de la célèbre statue « Le Poney potelé ». Ce doit être l'une des pièces préférées d'Eiland.	На небольшой плашке написано, что это достоверная копия известной статуи, называемой «пухлый пони». Видимо, Эйланд её очень любит.	"A small plaque indicates that this is a faithful recreation of the famous statue known as ""the chubby pony"".  It must be a favorite of Eiland's."
Conversations/flavor_text/manor_eiland_office_right_bookshelf/1	"""The History of Aldaria"""	« Histoire d'Aldaria »	«История Альдарии».	"""The History of Aldaria"""
Conversations/flavor_text/manor_eiland_office_right_bookshelf/2	"""Bringing the Dark Ages to a close, the fractured Alda tribes united to found the Kingdom of Aldaria."""	« Mettant un terme aux âges obscurs, les tribus divisées d'Alda s'unirent pour former le royaume d'Aldaria. »	«С завершением Тёмных веков разрозненные альдийские племена объединились и основали Королевство Альдария».	"""Bringing the Dark Ages to a close, the fractured Alda tribes united to found the Kingdom of Aldaria."""
Conversations/flavor_text/manor_eiland_office_right_bookshelf/init	A stately book sits prominently on the shelf...	Un ouvrage imposant trône sur l'étagère...	На видном месте в шкафу стоит внушительного вида книга.	A stately book sits prominently on the shelf...
Conversations/flavor_text/manor_elsie_bedroom_bookshelf_left/init	A bookshelf bursting with romantic novels of every kind. They're very well worn.	Étagère débordant de romans d'amour en tous genres. Tous ont été lus et relus.	Полки в шкафу ломятся от самой разной романтической прозы. Они изрядно потрёпаны.	A bookshelf bursting with romantic novels of every kind. They're very well worn.
Conversations/flavor_text/manor_elsie_bedroom_bookshelf_right/init	Scripts from famous plays and operas, all of which prominently feature a character played by Elsie.	Livrets de pièces de théâtre et d'opéras célèbres, dont le personnage principal a, pour tous, été incarné par Elsie.	Сценарии известных пьес и опер. Во всех из них одну из главных ролей исполняла Элси.	Scripts from famous plays and operas, all of which prominently feature a character played by Elsie.
Conversations/flavor_text/manor_elsie_bedroom_wardrobe/init	A dazzling collection of clothing.	Éblouissante collection de vêtements.	Блистательная коллекция одежды.	A dazzling collection of clothing.
Conversations/flavor_text/manor_lectern/1	There's also a survey section asking visitors to rate their experience.	Une enquête de satisfaction demande aux visiteurs d'évaluer leur expérience.	Также там есть секция с опросом, в которой посетителей просят оценить свой визит.	There's also a survey section asking visitors to rate their experience.
Conversations/flavor_text/manor_lectern/init	Adeline's meeting schedule sits on the lectern outside her office along with a sign-in sheet...	Le planning de rendez-vous d'Adeline est posé sur le pupitre à l'extérieur de son bureau, avec une feuille d'émargement...	На подставке возле офиса Аделины раскрыт её график приёма и лист для записи...	Adeline's meeting schedule sits on the lectern outside her office along with a sign-in sheet...
Conversations/flavor_text/manor_pottery/init	A fine example of early Aldarian pottery. It's a shame it's chipped.	Bel exemple de poterie primitive aldarienne. Dommage qu'elle soit ébréchée.	Прекрасный образец раннеальдарийской керамики. Жаль, что край надломлен.	A fine example of early Aldarian pottery. It's a shame it's chipped.
Conversations/flavor_text/manor_stele/init	An ancient stele depicting a set of legendary armor.	Ancienne stèle représentant les pièces d'une armure légendaire.	Древняя стела с изображением набора легендарных доспехов.	An ancient stele depicting a set of legendary armor.
Conversations/flavor_text/manor_stele_winter/init	An ancient stele depicting a set of legendary armor.	Ancienne stèle représentant les pièces d'une armure légendaire.	Древняя стела с изображением легендарного набора доспехов.	An ancient stele depicting a set of legendary armor.
Conversations/flavor_text/mill_door_boarded/init	The door is boarded up.	La porte est barrée.	Эта дверь заколочена.	The door is boarded up.
Conversations/flavor_text/mines_blocked_door/init	Rubble fills the doorway, blocking it completely.	Des gravats bouchent le passage, empêchant totalement l'accès.	Дверной проход доверху завален обломками.	Rubble fills the doorway, blocking it completely.
Conversations/flavor_text/mines_door_boarded/init	The entrance to the $Mines$ appears to be boarded up...	L'entrée des mines a été condamnée avec des planches.	Кажется, вход в шахты заколочен.	The entrance to the $Mines$ appears to be boarded up...
Conversations/flavor_text/mines_re_sealed_door/init	The doorway has been resealed after your and March's incident.	L'accès a été de nouveau condamné après l'incident vous impliquant, March et vous.	После вашего с Мартом происшествия проход снова запечатали.	The doorway has been resealed after your and March's incident.
Conversations/flavor_text/museum_rope_front/init	"""Do not enter."""	« Entrée interdite. »	«Не входить».	"""Do not enter."""
Conversations/flavor_text/museum_rope_side/init	"""Do not enter."""	« Entrée interdite. »	«Не входить».	"""Do not enter."""
Conversations/flavor_text/narrows_broken_stairs/init	The stairs look too dangerous to climb in this state. They were probably destroyed in the earthquake.	Il est trop dangereux d'emprunter l'escalier dans son état actuel. Il a sans doute été détruit par le tremblement de terre.	При нынешнем состоянии ступеней забираться по ним опасно. Вероятно, они обрушились от землетрясения.	The stairs look too dangerous to climb in this state. They were probably destroyed in the earthquake.
Conversations/flavor_text/narrows_cave/init	Rubble blocks what appears to be a cave entrance.	Des gravats obstruent ce qui ressemble à l'entrée d'une grotte.	Видимо, это вход в пещеру, заваленный обломками.	Rubble blocks what appears to be a cave entrance.
Conversations/flavor_text/narrows_gryphon_statue_a/init	An ancient stone gryphon. They seem to be a common feature in the Narrows.	Ancien griffon de pierre. Il n'est pas rare d'en trouver, sur les Terrasses.	Древний каменный грифон. Кажется, они часто встречаются в ущелье.	An ancient stone gryphon. They seem to be a common feature in the Narrows.
Conversations/flavor_text/narrows_gryphon_statue_b/init	An ancient stone gryphon. They seem to be a common feature in the Narrows.	Ancien griffon de pierre. Il n'est pas rare d'en trouver, sur les Terrasses.	Древний каменный грифон. Кажется, они часто встречаются в ущелье.	An ancient stone gryphon. They seem to be a common feature in the Narrows.
Conversations/flavor_text/narrows_gryphon_statue_c/init	An ancient stone gryphon. They seem to be a common feature in the Narrows.	Ancien griffon de pierre. Il n'est pas rare d'en trouver, sur les Terrasses.	Древний каменный грифон. Кажется, они часто встречаются в ущелье.	An ancient stone gryphon. They seem to be a common feature in the Narrows.
Conversations/flavor_text/pq_northwest_workbench/1	"^""Her Highness has given her order.""^"	^« Sa Majesté a parlé. »^	^«Её величество дала приказ».^	"^""Her Highness has given her order.""^"
Conversations/flavor_text/pq_northwest_workbench/2	"^""The $Dragon Forge$ shall remain burning, day and night.""^"	^« La $forge-dragon$ doit fonctionner de jour comme de nuit, sans interruption. »^	^«$Драконья кузня$ должна пылать днём и ночью».^	"^""The $Dragon Forge$ shall remain burning, day and night.""^"
Conversations/flavor_text/pq_northwest_workbench/init	A scroll lays open on the ancient workbench...	Un parchemin est ouvert sur le vieil établi...	На древнем рабочем столе лежит раскрытый свиток...	A scroll lays open on the ancient workbench...
Conversations/flavor_text/pq_southeast_workbench/1	"^""The sun and moon govern heaven and earth.""^"	^« Le soleil et la lune régissent le firmament et la terre. »^	^«Солнце и луна правят на небесах и на земле».^	"^""The sun and moon govern heaven and earth.""^"
Conversations/flavor_text/pq_southeast_workbench/2	"^""Their lights shine down-""^"	^« Nous sommes baignés de leur lumière... »^	^«Их свет сияет нам...»^	"^""Their lights shine down-""^"
Conversations/flavor_text/pq_southeast_workbench/3	"^""Yet I fear darkness is rising.""^"	^« Or, je crains que les ténèbres ne grandissent. »^	^«Но я боюсь, что тьма растёт».^	"^""Yet I fear darkness is rising.""^"
Conversations/flavor_text/pq_southeast_workbench/init	An ornate scroll lays open on the crumbling workbench...	Un parchemin enluminé est ouvert sur l'établi en mauvais état...	На осыпающемся рабочем столе лежит раскрытый свиток...	An ornate scroll lays open on the crumbling workbench...
Conversations/flavor_text/priestess_quarters_bed/1	The dragon-fire stove in its base was likely used for cooking and ambient warmth.	Le brasier en forme de dragon devait servir à cuisiner et à réchauffer la pièce.	Плита с драконьим пламенем, вероятно, использовалась для готовки и обогрева помещения.	Печката с драконов огън в основата му вероятно е служила за готвене и за топлина.
Conversations/flavor_text/priestess_quarters_bed/init	An ancient stone bedstead.	C'est un ancien sommier en pierre.	Древняя каменная кровать.	Древно каменно легло.
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/1	"^""His Lordship grows increasingly wary with the waxing of the moon.""^"	^« La fatigue gagne de plus en plus Son Excellence à mesure que la lune entre dans sa phase croissante. »^	^«Его милость всё более обеспокоен растущей луной».^	^„Негово благородие става все по-предпазлив с нарастването на луната.“^
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/2	"^""We must continue to perform the sacred rituals, despite events above ground.""^"	^« Nous devons poursuivre les rituels sacrés malgré les événements qui se produisent à la surface. »^	^«Мы обязаны продолжать священные ритуалы, невзирая на события на поверхности».^	^„Трябва да продължим да изпълняваме свещените ритуали въпреки събитията на повърхността.“^
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/3	"^""The flow of $Magic$ remains steady, for now.""^"	^« Le flux de $magie$ demeure stable, pour l'instant. »^	^«Поток $магии$ пока стабилен».^	^„Потокът на $магията$ засега остава стабилен.“^
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/4	"^""Yet I wonder...""^"	^« Pourtant, je ne peux pas m'empêcher de me poser la question... »^	^«Но я переживаю...»^	^„Но се питам…“^
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/5	"^""Will we be able to weather the gathering storm?""^"	^« Parviendrons-nous à résister à la tempête qui s'annonce ? »^	^«Сможем ли мы выдержать надвигающаюся бурю?»^	^„Ще успеем ли да устоим на задаващата се буря?“^
Conversations/flavor_text/priestess_quarters_bedroom_shelf_left/init	An ornate scroll lays open on the dusty shelf...	Un parchemin enluminé est ouvert sur l'étagère poussiéreuse...	На пыльной полке лежит раскрытый свиток...	Украсен свитък лежи разгънат върху прашния рафт…
Conversations/flavor_text/priestess_statue/init	An ancient statue depicting a Dragon Priestess. They must have worshipped at this temple long ago.	Statue ancienne représentant une prêtresse dragon. Ce temple devait être un lieu de culte, il y a fort longtemps.	Древняя статуя, изображающая жрицу дракона. Видимо, давным-давно это был их храм.	An ancient statue depicting a Dragon Priestess. They must have worshipped at this temple long ago.
Conversations/flavor_text/sand_castle/init	"The side of the sand castle is engraved with the name ""Fort Dangerous II""."	Sur le côté du château de sable est inscrit le nom « Fort Redoutable II ».	На боку песочного замка написано название «Форт Опасный II».	"The side of the sand castle is engraved with the name ""Fort Dangerous II""."
Conversations/flavor_text/serdias_shelves/init	The shelves are piled high with scrolls and strange objects.	Les étagères sont remplies de parchemins et d'objets insolites.	Эти полки доверху набиты свитками и непонятными предметами.	The shelves are piled high with scrolls and strange objects.
Conversations/flavor_text/seridias_fire/init	A mysterious fire burns. You might be able to use this for something later...	Un feu d'une nature mystérieuse brûle. Cela pourrait bien vous servir plus tard...	Здесь горит мистический огонь. Возможно, он пригодится вам позже...	A mysterious fire burns. You might be able to use this for something later...
Conversations/flavor_text/spring_flower_planter/init	A planter full of spring flowers. They smell nice!	Un bac rempli de fleurs de printemps. Elles sentent bon !	Клумба с весенними цветами. Они так приятно пахнут!	A planter full of spring flowers. They smell nice!
Conversations/flavor_text/terithias_dried_fish/init	Freshly dried fish.	Poisson fraîchement séché.	Свежезасушенная рыба.	Freshly dried fish.
Conversations/flavor_text/terithias_shelf/init	A shelf of nautical trinkets.	Étagère remplie de petits objets en lien avec la mer.	Шкаф с морскими безделушками.	A shelf of nautical trinkets.
Conversations/flavor_text/terithias_wall_fish/init	A model of an impressively large fish.	Maquette d'un poisson de taille impressionnante.	Макет необычайно большой рыбы.	A model of an impressively large fish.
Conversations/flavor_text/town_fountain/init	The fountain adds a peaceful atmosphere to the upper town square.	La fontaine confère à la place principale une atmosphère apaisante.	Фонтан придаёт верхней городской площади атмосферу спокойствия.	The fountain adds a peaceful atmosphere to the upper town square.
Conversations/flavor_text/treasure_hoard_left/init	Seridia's treasure hoard is very impressive!	La collection de trésors de Seridia est très impressionnante !	Поистине впечатляющая груда сокровищ Серидии!	Seridia's treasure hoard is very impressive!
Conversations/flavor_text/treasure_hoard_right/init	Seridia's treasure hoard is very impressive!	La collection de trésors de Seridia est très impressionnante !	Поистине впечатляющая груда сокровищ Серидии!	Seridia's treasure hoard is very impressive!
Conversations/flavor_text/western_ruins_stairs_broken/init	The stairs look too dangerous to climb in this state. They were probably destroyed in the earthquake.	Il est trop dangereux d'emprunter l'escalier dans son état actuel. Il a sans doute été détruit par le tremblement de terre.	При нынешнем состоянии ступеней забираться по ним опасно. Вероятно, они обрушились от землетрясения.	The stairs look too dangerous to climb in this state. They were probably destroyed in the earthquake.
Conversations/flavor_text/western_ruins_tools_ground/init	A variety of tools and pottery fragments are laid out on the tarp.	Divers outils et fragments de poteries sont dispersés sur la bâche.	На тенте разложены разнообразные инструменты и фрагменты керамики.	A variety of tools and pottery fragments are laid out on the tarp.
Conversations/flavor_text/western_ruins_tools_pit/init	Archaeology equipment sits at the edge of the dig site.	Du matériel archéologique est posé aux abords du site de fouilles.	На краю раскопа сложено археологическое снаряжение.	Archaeology equipment sits at the edge of the dig site.
